,number of Autoencoders,cardio,gas-drift,satellite,magic_telescope,pendigits,phoneme,pollen,speech,waveform
0,1,0.9435692148760331,0.9946817595343622,0.8638427921996182,0.9930321727572118,0.9923980933596318,0.7953585934669437,0.5146172307008401,0.5576457941413598,0.8062548385716343
1,2,0.940470041322314,0.9948254957631633,0.869257903815524,0.9946966954601687,0.9945348454963839,0.795086287446845,0.5084026924659611,0.568395592582639,0.8100556703196667
2,3,0.9434400826446281,0.9945515514212131,0.8690733957135491,0.9953863304206562,0.9973290598290598,0.8036566808413265,0.5059877631567091,0.5651706530502554,0.8067800302666028
3,4,0.9449573863636364,0.7061405807958253,0.869268824855828,0.9956017134461494,0.9983974358974359,0.8004713868919355,0.5079191058754269,0.5654393980112873,0.8050760749895935
4,5,0.945441632231405,0.6644959677760285,0.867539276946661,0.9957915896253937,0.998068704799474,0.7990190881180755,0.5076968362623863,0.5651706530502554,0.8046170185451023
