,number of Autoencoders,cardio,gas-drift,satellite,magic_telescope,pendigits,phoneme,pollen,speech,waveform
0,1,0.9446022727272727,0.9930127282658139,0.871290941686818,0.9928855632054169,0.994699211045365,0.7737381056806698,0.5020349684166894,0.5528083848427842,0.8109582219732425
1,2,0.9432463842975207,0.993345858113741,0.8768457276602935,0.9941878740745272,0.9970414201183432,0.7879468354913141,0.5097393137876245,0.5651706530502553,0.8155526767270054
2,3,0.9482502582644629,0.9939292581012276,0.8731722345770482,0.9948236450072613,0.998233070348455,0.7759493526057856,0.5073844573467616,0.5638269282450954,0.8099233998187116
3,4,0.9511234504132231,0.9936079653544958,0.8710305610943112,0.9952929271269403,0.9978632478632479,0.7820407696268188,0.5054831510622385,0.5667831228164472,0.810717022824442
4,5,0.9521887913223142,0.9939647694048136,0.8700172035124365,0.9954729367610734,0.9988905325443787,0.7814488663450354,0.5043447702062602,0.5678581026605751,0.8106586681916677
5,6,0.95286673553719,0.994032409983073,0.8678013819139525,0.9956180846024816,0.9981097961867192,0.7944120058732671,0.5025485914414185,0.5659768879333512,0.8127711058980971
6,7,0.9528344524793387,0.9939309491156839,0.8688049680387133,0.995784134902421,0.9977399737015121,0.7905051391087127,0.5030411889622112,0.5662456328943832,0.8145567576609907
7,8,0.9535446797520661,0.9936248754990606,0.8711869044081342,0.9958165117874883,0.9988494411571335,0.8038557617131633,0.5024674930690929,0.5659768879333512,0.8140549078191317
8,9,0.9539643595041323,0.9933762963739577,0.8688644589687894,0.9959413418545202,0.9989727153188691,0.8076299078964932,0.5025425841545795,0.5649019080892234,0.8143583519095581
9,10,0.9540612086776858,0.9935724540509097,0.8679720950176489,0.9961699533590141,0.99913708086785,0.8093735817394785,0.5023143072546999,0.5649019080892234,0.8149963625612238
10,11,0.9546745867768595,0.9934929763714551,0.8687865747076754,0.9962051074938163,0.9988494411571334,0.8058213992868175,0.5020589975640452,0.5635581832840634,0.8170465553260274
