,number of Autoencoders,cardio,gas-drift,satellite,magic_telescope,pendigits,phoneme,pollen,speech,waveform
0,4,0.9496384297520661,0.9938633085374247,0.859358842967511,0.9958453074821081,0.9978632478632479,0.8149318281497302,0.49935571848652416,0.5611394786347755,0.8177934946255383
1,6,0.9469589359504131,0.9944247253369769,0.8644365519171886,0.9956458570998306,0.9997123602892833,0.7877931389561602,0.5008755620567749,0.540177371674281,0.8172371804597567
2,8,0.9498321280991735,0.994071303315572,0.8603819720064997,0.996139988296085,0.9998767258382644,0.8245136439045786,0.5071471695166236,0.5517334049986563,0.8245159483211372
3,10,0.953254132231405,0.9941287978070925,0.8740528153004924,0.9965137476419872,0.9998767258382644,0.8115123662782937,0.493447551880431,0.540177371674281,0.8227069547051341
4,12,0.9517368285123966,0.9943148093973055,0.8694004521310685,0.9968294770855337,0.9996712689020381,0.8139097271219085,0.499650075541632,0.5495834453104005,0.8197970036841226
5,14,0.9479597107438017,0.9941795282407869,0.8658315711181019,0.9962426003652375,0.9997945430637739,0.8346774470357163,0.5029210432254324,0.5452835259338887,0.8252317651498352
6,16,0.9530927169421488,0.9936214934701477,0.8649538643526323,0.9965233218450206,0.999835634451019,0.8509753818577068,0.5020109392693337,0.5525396398817523,0.8226719419254694
