,number of Autoencoders,cardio,gas-drift,satellite,magic_telescope,pendigits,phoneme,pollen,speech,waveform
0,1,0.9446022727272727,0.9930127282658139,0.871290941686818,0.9928855632054169,0.994699211045365,0.7737381056806698,0.5020349684166894,0.5528083848427842,0.8109582219732425
1,2,0.9432463842975207,0.993345858113741,0.8768457276602935,0.9941878740745272,0.9970414201183432,0.7879468354913141,0.5097393137876245,0.5651706530502553,0.8155526767270054
2,3,0.9463132747933884,0.9912743654045498,0.8739729192687962,0.9948808709689043,0.9984796186719264,0.8072264068190919,0.5096882518494934,0.5592582639075517,0.8176378822714734
3,4,0.9509943181818182,0.9918070349583419,0.8700879028786139,0.9953993396430986,0.9989727153188691,0.806526191338838,0.5095290587482617,0.5546895995700081,0.8158989142147997
4,5,0.9556753615702479,0.9925409352324552,0.8663563558442797,0.9955850499477402,0.9993836291913215,0.7902023226101714,0.5074235047112147,0.555495834453104,0.8162412613937421
5,6,0.9543517561983471,0.993107425075377,0.8664034887550647,0.9956449800735986,0.9993836291913215,0.7857310119944318,0.5053960454030739,0.555495834453104,0.8160778684219739
6,7,0.9553848140495868,0.9929349416008157,0.8631694238461489,0.9957017675221254,0.9997123602892833,0.792946740146069,0.504503963307492,0.5522708949207202,0.8122109014234641
7,8,0.95677298553719,0.9933898244896096,0.8636111511868584,0.9960914595112434,0.9996712689020381,0.7981960679620906,0.5049875498980263,0.5528083848427842,0.8151908780038046
8,9,0.9574509297520661,0.9934490099955864,0.8642784842285808,0.9962311990242207,0.9996301775147929,0.7956431036784195,0.5039723184222462,0.5587207739854878,0.815537115491599
9,10,0.9584517045454546,0.9934794482558031,0.864184793198606,0.9963160513121737,0.9997123602892833,0.8119517171678647,0.5031132764042784,0.5600644987906476,0.8153270388136113
10,11,0.95728951446281,0.9935403247762365,0.8647871747901005,0.9963968108110439,0.9996301775147929,0.8129372056215556,0.5040173730735382,0.5600644987906477,0.8164046543655101
