,number of Autoencoders,cardio,gas-drift,satellite,magic_telescope,pendigits,phoneme,pollen,speech,waveform
0,1,0.9051200929752066,0.9932663804342864,0.8073177867534678,0.9502921995605951,0.9866863905325443,0.7242218874544727,0.4880680265161641,0.5396398817522171,0.8021155499535108
1,2,0.9251033057851239,0.9923938169747413,0.8123799763300821,0.966579672972997,0.9852481919789613,0.7211975362788657,0.4827756068110618,0.5439398011287289,0.8074763955510428
2,3,0.9194214876033058,0.9915686019199779,0.8219652009672592,0.9783692442686883,0.9887820512820513,0.7440056444385118,0.4889270685341319,0.5388336468691213,0.8071087613645648
3,4,0.9182592975206612,0.9919524622015994,0.8258421702751126,0.9725332193783918,0.9893984220907298,0.7338120935908926,0.4897740959784218,0.5382961569470572,0.8047881921345735
4,5,0.9222946797520661,0.9917749056836687,0.8290466334168889,0.9759997386461827,0.991370808678501,0.736329970824355,0.4891223053563973,0.5369524321418974,0.8053056032118391
5,6,0.9259749483471074,0.9917005010475834,0.8314877733205883,0.9779764096022386,0.9926446416831033,0.7338967601685705,0.48678547077605133,0.5377586670249933,0.8074102603005653
6,7,0.9277827995867769,0.9916074952524768,0.8321631534446398,0.9795237762176943,0.9921515450361604,0.7293041704010221,0.48573119193581815,0.5399086267132491,0.8085579014117932
7,8,0.9292678202479339,0.9918036529294288,0.8290052484220534,0.9787153042027609,0.9936719263642341,0.728125703171183,0.48486914627443084,0.5399086267132492,0.8077020334644367
8,9,0.9313985020661157,0.9918137990161677,0.8334414899517807,0.977842590016328,0.9942472057856674,0.7311233576781525,0.48684854728786014,0.5391023918301532,0.8070017778711451
9,10,0.9331417871900827,0.9918340911896456,0.8368741453567474,0.9771079343759275,0.9946992110453649,0.7314284624625772,0.4877736694610562,0.540177371674281,0.8076125563608495
10,11,0.9318827479338844,0.9918814395944271,0.8365281208165949,0.9777539372813693,0.9945759368836291,0.7272714097747947,0.4896118992337706,0.5409836065573771,0.8065291053456735
11,12,0.9311402376033058,0.9922872830639828,0.8360154067139107,0.9769836159075309,0.9947813938198553,0.7304170401022101,0.4898642052810058,0.5407148615963451,0.8069939972534421
12,13,0.9306882747933884,0.9925493903047377,0.8322418998931462,0.9769435650429328,0.9953155818540435,0.7300211666444195,0.4883173289199799,0.5393711367911852,0.8077992911857272
13,14,0.9309788223140496,0.9925155700156081,0.8312848718875755,0.9764384710187778,0.9956854043392506,0.7279784901126981,0.48937160776021316,0.5404461166353131,0.8073052219615715
