,number of Autoencoders,cardio,gas-drift,satellite,magic_telescope,pendigits,phoneme,pollen,speech,waveform
0,1,0.947604597107438,0.9906081057086957,0.8431939789430847,0.9952987739684874,0.9976166995397765,0.7490398733815145,0.4849352264296592,0.5479709755442086,0.7968558523861209
1,2,0.9532218491735538,0.9918966587245355,0.8443912698353395,0.9965548217038559,0.9982741617357002,0.7395831505882802,0.495444974754377,0.5568395592582639,0.8072507576376489
2,3,0.9465069731404959,0.9918831306088836,0.8505162490709931,0.9963354189747988,0.9990548980933597,0.7640464522034287,0.49935571848652416,0.5571083042192958,0.8168870526631109
3,4,0.9478628615702479,0.9914806691682407,0.8536931222162124,0.9964962071173455,0.9993425378040762,0.7752811731278961,0.5009957077935536,0.5563020693362,0.8204855883508593
4,5,0.9477014462809917,0.9920031926352938,0.856544663318697,0.9961985297970759,0.9995890861275477,0.7907442649835053,0.5035397937698429,0.5579145391023917,0.8162101389229292
5,6,0.9490573347107438,0.9915787480067167,0.8582155824851805,0.9963530325849596,0.9996712689020382,0.7921282965618506,0.5034346662501614,0.556033324375168,0.8163385191150325
6,7,0.94921875,0.9918273271318196,0.8596433648070051,0.9963123239506875,0.9996301775147929,0.7933899048454454,0.49993842530990096,0.554152109647944,0.8158950239059479
7,8,0.950154958677686,0.9921553839363773,0.8580333735495853,0.9964315264327301,0.9996301775147929,0.7975027173394862,0.4978118457689177,0.5565708142972319,0.8138175989791829
8,9,0.9498644111570248,0.9924124181337627,0.85789772273318,0.996431307176172,0.999630177514793,0.8013241547644019,0.4976466453808469,0.5549583445310401,0.8139459791712865
9,10,0.9491219008264463,0.9924513114662618,0.8568421179690774,0.9964040462774585,0.9996712689020381,0.8024446520852004,0.4964451880130598,0.55495834453104,0.8146501250734295
10,11,0.9491541838842976,0.992427637263871,0.8585831617101429,0.9965654191041601,0.9995890861275476,0.7933136286493392,0.49605771801194853,0.555495834453104,0.8155137736384892
11,12,0.9488313533057852,0.9925460082758248,0.8588375069909027,0.9964910180454725,0.9995069033530571,0.7915142731831963,0.4967065049905535,0.5565708142972319,0.8157471921695865
12,13,0.9476691632231404,0.9927692221840805,0.8585417767153075,0.99659750364715,0.9995890861275476,0.7963440819206346,0.4961268018105963,0.556033324375168,0.8157627534049928
13,14,0.9491864669421487,0.9930194923236398,0.8589288988544977,0.9966463247740689,0.9995890861275476,0.7986598272344159,0.4957303208792265,0.556033324375168,0.8167859046329689
14,15,0.9488313533057852,0.9929992001501621,0.8591323750791056,0.9968548377607446,0.9996301775147929,0.8097686924353082,0.49618387103556616,0.5579145391023917,0.8171982773712406
15,16,0.94947701446281,0.9929738349333149,0.8597387802117646,0.9967484252445862,0.9997123602892833,0.8099220075894814,0.4967275304944898,0.5571083042192959,0.8168831623542592
16,17,0.9503809400826446,0.9926068847962581,0.8599307606044738,0.99679446912177,0.9995890861275476,0.8141027058980568,0.4968326580141712,0.555764579414136,0.8162257001583357
17,18,0.9503163739669421,0.9926846714612563,0.859258254438397,0.9968290385724177,0.9995890861275476,0.810515436395187,0.4974754377059373,0.555227089492072,0.8168870526631109
18,19,0.949896694214876,0.9927912053720147,0.861537877903919,0.9968375895781804,0.9997123602892833,0.8111447150130623,0.49845162181726443,0.556033324375168,0.8173227672544924
19,20,0.9480888429752066,0.9928368627623397,0.8657286834226081,0.9968907227507403,0.9997945430637738,0.8101805838942813,0.4995599662390479,0.555495834453104,0.8177857140078351
20,21,0.9484762396694215,0.993005964207988,0.8655717653171903,0.996849356346794,0.9997945430637738,0.8136992048206555,0.5000675819769381,0.5546895995700081,0.8185209823807912
21,22,0.9479274276859504,0.993107425075377,0.8655832611490888,0.9968464329260206,0.999835634451019,0.813283880932858,0.5006623033739925,0.555495834453104,0.8191045287085341
