,number of Autoencoders,cardio,gas-drift,satellite,magic_telescope,pendigits,phoneme,pollen,speech,waveform
0,1,0.947604597107438,0.9906081057086957,0.8431939789430847,0.9952987739684874,0.9976166995397765,0.7490398733815145,0.4849352264296592,0.5479709755442086,0.7968558523861209
1,2,0.9532218491735538,0.9918966587245355,0.8443912698353395,0.9965548217038559,0.9982741617357002,0.7395831505882802,0.495444974754377,0.5568395592582639,0.8072507576376489
2,3,0.9548037190082644,0.9925595363914765,0.8486453024294717,0.9963333725802572,0.9980276134122288,0.7466402242520165,0.4942765574642041,0.5565708142972319,0.8074258215359718
3,4,0.9551265495867769,0.9925358621890858,0.8516692810104377,0.9962223556763806,0.9979043392504932,0.7662310024599074,0.4983885453054555,0.5589895189465197,0.8104602624402352
4,5,0.9554816632231405,0.9925849016083238,0.8510623010861836,0.9963050153987534,0.9980276134122288,0.7781674643885508,0.49724115351921877,0.5587207739854878,0.812669957867955
5,6,0.95286673553719,0.99353863376178,0.8580684358368764,0.9963873827790491,0.9983974358974359,0.7879605652066133,0.4961898783224051,0.5643644181671594,0.8124832230430774
6,7,0.9522533574380165,0.9937331004242755,0.8571786584479133,0.9966025465479844,0.9985207100591715,0.7914318948914016,0.4952227051413365,0.5627519484009674,0.8124521005722646
7,8,0.9522533574380165,0.9936772969472116,0.8577977089956609,0.9966018156927913,0.9989316239316239,0.7997345588375507,0.4935797121908876,0.5632894383230314,0.8131367949301495
8,9,0.9530281508264462,0.9939495502747053,0.8585052774490289,0.9965760895899838,0.9993014464168309,0.8007841192959706,0.4935556830435318,0.5616769685568395,0.813397445623208
9,10,0.9518659607438016,0.9938582354940553,0.8590806438355614,0.9965558449011267,0.9993014464168309,0.7988787399172403,0.493261325988424,0.5627519484009674,0.8145450867344359
10,11,0.9513494318181818,0.9938159601326432,0.8601853932810312,0.9965606685454029,0.9991781722550953,0.8006338551896417,0.49290239059979757,0.5630206933619994,0.8173811218872666
11,12,0.9508974690082646,0.9938480894073163,0.8614022270875137,0.9966075163632997,0.9997123602892833,0.7930733586316051,0.4936608105632132,0.5640956732061274,0.8189644775898759
12,13,0.9508006198347108,0.9937398644821015,0.8614045262538935,0.9966827944482194,0.9997123602892833,0.7933265956026773,0.49453637261998795,0.5643644181671594,0.8181864158195519
13,14,0.950025826446281,0.9937415554965578,0.8616419151826026,0.996738485613956,0.9997534516765285,0.7935218626647089,0.495078530257202,0.5635581832840634,0.8175484051678863
14,15,0.9501872417355371,0.9937398644821014,0.8626225096435661,0.9966516600169806,0.9997534516765285,0.7949795007722965,0.4952587488623701,0.5638269282450954,0.8182019770549585
15,16,0.9495738636363636,0.9937652296989488,0.8631691364503515,0.9966639383842298,0.9997534516765285,0.7945386243588032,0.49565222615032034,0.5632894383230314,0.818532653307346
16,17,0.9495092975206612,0.9938091960748173,0.8644095367122266,0.9966727086465504,0.9997534516765285,0.7968444537670907,0.49560416785560885,0.5616769685568396,0.8181825255107003
17,18,0.9494124483471074,0.9938649995518812,0.864489432743923,0.9967764900840125,0.9997534516765285,0.7984439655994355,0.49584445932916626,0.5608707336737436,0.8178985329645321
18,19,0.9498321280991735,0.9938497804217729,0.8648067177043284,0.9967620922367025,0.9997534516765285,0.7988276348658493,0.49544197111095756,0.5608707336737436,0.8177351399927639
19,20,0.9494124483471074,0.9938345612916646,0.8645141487825052,0.9967666966244211,0.9997534516765285,0.7998352434164109,0.4952046832808197,0.5614082235958076,0.8180152422300806
20,21,0.9488959194214877,0.9938734546241635,0.8640767323787578,0.9967167792147121,0.9997534516765285,0.8004347743178047,0.4956672443674177,0.5627519484009674,0.8176417725803251
21,22,0.9487667871900826,0.993878527667533,0.8641870923649858,0.996808647712522,0.9997534516765285,0.8007337770065406,0.495438967467538,0.5638269282450954,0.8178946426556803
