,number of Autoencoders,cardio,gas-drift,satellite,magic_telescope,pendigits,phoneme,pollen,speech,waveform
0,1,0.9214876033057852,0.9897338512346942,0.8442924056810103,0.9791071156719399,0.9875493096646943,0.708484582673862,0.4888609883789036,0.5514646600376243,0.8086979525304514
1,2,0.9260072314049588,0.9901735149933797,0.8334575841164389,0.9811038120602946,0.9889464168310322,0.7275810911309852,0.48489617906520605,0.5479709755442086,0.8109387704289844
2,3,0.9302685950413223,0.991005494105969,0.8286155397206858,0.9798851110253088,0.9951101249178171,0.7294544345073511,0.4913089577657699,0.5479709755442085,0.8078576458185016
3,4,0.9335614669421488,0.991015640192708,0.8248299622764277,0.9818017787699868,0.9943704799474031,0.7218531301843978,0.49226111272974116,0.5463585057780167,0.8085151080144253
4,5,0.9358212809917356,0.9907095665760846,0.8266853895448858,0.9803547585725843,0.994699211045365,0.7215499323048759,0.49500043552829587,0.5450147809728567,0.8092309248431233
5,6,0.9360472623966942,0.9908786680217329,0.8271176328242786,0.9785842618665852,0.9949868507560816,0.7244873286169219,0.4941834445182006,0.5431335662456329,0.8090130675474326
6,7,0.9361763946280992,0.9909530726578181,0.8273481242538487,0.9796403841638004,0.9937130177514792,0.7253408592513492,0.4945979473100871,0.5428648212846009,0.8099545222895247
7,8,0.9389204545454546,0.9910832807709673,0.8268607009813417,0.9785390950156332,0.993302103879027,0.7239602601018287,0.49445977971279165,0.5434023112066648,0.8107870483837712
8,9,0.93724173553719,0.991306494679223,0.8260962281600749,0.9777335464214735,0.9933431952662722,0.7258953871970404,0.49431860847207665,0.541252351518409,0.8099973156868925
9,10,0.935885847107438,0.9913589161273739,0.8255197121903526,0.9761228146607506,0.994000657462196,0.7243858812761007,0.4939491603314821,0.5407148615963451,0.8089683289956389
10,11,0.9347559400826446,0.9913944274309601,0.8231469724864507,0.9772212534736634,0.9939184746877056,0.7237955035182395,0.4940422732774856,0.540177371674281,0.8087485265455225
11,12,0.9346590909090909,0.9918797485799706,0.8249408970542506,0.9779402322701656,0.9940006574621959,0.7235247230220629,0.4938620546723176,0.5412523515184091,0.8085423401763866
12,13,0.9353370351239669,0.9920420859677929,0.825166215359466,0.977574146903794,0.9941239316239316,0.7236475276977937,0.4934835956014646,0.5409836065573771,0.8090947640333167
13,14,0.934271694214876,0.9921604569797468,0.8250046989212887,0.9782271660190924,0.9944115713346483,0.7237993173280448,0.4930961256003532,0.541252351518409,0.8092970600936008
14,15,0.9333677685950412,0.9921925862544199,0.8249506685113646,0.9785209332640776,0.9942882971729126,0.724338590034515,0.49281077947550384,0.5428648212846009,0.8088730164287742
15,16,0.9334323347107438,0.992136782777356,0.8243327675468068,0.9782213191775453,0.9942061143984221,0.7245609351461643,0.4931456857167745,0.5431335662456329,0.8093748662706333
16,17,0.9340457128099173,0.9920978894448569,0.8243195473401231,0.978609403285238,0.9937952005259698,0.7251425411414734,0.4925975207927216,0.5431335662456329,0.8094876852273303
17,18,0.9340779958677685,0.9921807491532245,0.8240643398719709,0.9782299432688274,0.9937130177514794,0.7256047748898763,0.49252843699407384,0.542596076323569,0.8096043944928789
18,19,0.9350142045454545,0.9921773671243115,0.8239022486421986,0.9785675983681758,0.9937541091387245,0.7248206555939055,0.49265158637427203,0.5425960763235689,0.8096783103610595
19,20,0.9348527892561984,0.992228097558006,0.823585538473388,0.9782078714419868,0.9936719263642341,0.724816079022139,0.49248338234278183,0.542327331362537,0.8095849429486207
20,21,0.9350142045454546,0.9922822100206135,0.823797061780325,0.9785035754532345,0.9940006574621959,0.7245414847161572,0.49242030583097296,0.5436710561676968,0.809499356153885
21,22,0.9350142045454546,0.992182440167681,0.8237079690831097,0.978024280617406,0.9939595660749507,0.7239022901927881,0.492375251179681,0.5431335662456329,0.8092581570050846
22,23,0.9341102789256198,0.9922483897314838,0.8235453030617423,0.9779815255885924,0.9938773833004603,0.7237527888484202,0.4922551054429022,0.542327331362537,0.8093943178148912
