,random_seed,cardio,gas-drift,satellite,magic_telescope,pendigits,phoneme,pollen,speech,waveform
0,0,0.9532218491735538,0.994018881867421,0.8746787633473794,0.9963327878961026,0.9997534516765285,0.8127259205583417,0.5002357860084283,0.5474334856221447,0.8227186256316888
1,7,0.9532218491735538,0.994018881867421,0.8746787633473794,0.9963327878961026,0.9997534516765285,0.8127259205583417,0.5002357860084283,0.5474334856221447,0.8227186256316888
2,42,0.9532218491735538,0.994018881867421,0.8746787633473794,0.9963327878961026,0.9997534516765285,0.8127259205583417,0.5002357860084283,0.5474334856221447,0.8227186256316888
3,24,0.9532218491735538,0.994018881867421,0.8746787633473794,0.9963327878961026,0.9997534516765285,0.8127259205583417,0.5002357860084283,0.5474334856221447,0.8227186256316888
4,100,0.9532218491735538,0.994018881867421,0.8746787633473794,0.9963327878961026,0.9997534516765285,0.8127259205583417,0.5002357860084283,0.5474334856221447,0.8227186256316888
5,1234,0.9532218491735538,0.994018881867421,0.8746787633473794,0.9963327878961026,0.9997534516765285,0.8127259205583417,0.5002357860084283,0.5474334856221447,0.8227186256316888
