,50,200,500,1000,1500,2000,2500,3000
4,0.9447135453266524,0.964038489465563,0.9776389006739288,0.9520603575299755,0.957610837296213,0.9692181333066718,0.9760941285944098,0.9763946197071742
16,0.972505519966562,0.971349014708534,0.9784132417513307,0.9740039923695795,0.9718667525275348,0.9679358478698604,0.9799810723122016,0.9785560508561202
32,0.9870795033780493,0.9879844482785108,0.9892459043423104,0.9922281589589581,0.9895734005544706,0.9883443944612579,0.989668411729612,0.9896346462196771
64,0.9955816149283312,0.9925687740218399,0.9937129643698591,0.9934896881082771,0.9942821543944751,0.994320012693493,0.9915203987896745,0.9902764832505164
96,0.9945217287268701,0.9941780806149357,0.9953154374668969,0.9931921569590461,0.9948328537826983,0.992812404600558,0.9949015541708772,0.9929913910374204
112,0.9944273753214028,0.9930904950016447,0.9944421385963094,0.9945666032357443,0.9943261518771176,0.9950333273622464,0.9947120434192299,0.993520457111919
160,0.9929777240453039,0.9930941492776117,0.9945088656754664,0.993193253241836,0.9945619988480261,0.9933444671813496,0.9934048358203239,0.9943832316677216
256,0.9935765137052524,0.9924444920962031,0.9927200245041129,0.9917592788096358,0.9946026343967788,0.9913952763805652,0.9924004946135606,0.9939653286681385
